timestamp,accX,accY,accZ,geoX,geoY,geoZ,label
1.59E+12,-0.5631345,1.5270364,0.56395656,-0.6486743,4.7032886,4.3574414,0
1.59E+12,-0.742797,2.1848407,0.23744991,-2.6154442,4.2459745,4.7033587,0
1.59E+12,-1.8674843,2.4219954,0.2896718,-2.6154442,4.2459745,4.7033587,0
1.59E+12,-1.8219697,2.4212766,0.38956416,-4.0668035,4.9585958,3.9230466,0
1.59E+12,-2.156142,2.6316016,0.28416213,-4.845516,4.4261284,2.4173217,0
1.59E+12,-2.507562,2.3994775,-0.5681568,-6.1369753,3.7604115,-1.6084274,0
1.59E+12,-2.208364,2.5386562,0.04317485,-6.407739,4.9186206,0.72824454,0
1.59E+12,-2.7679527,2.3522863,-1.0130011,-5.243667,4.3173966,-4.7344728,0
1.59E+12,-2.2316003,2.2701206,-1.4202361,-2.8926044,3.7534826,-6.6308866,0
1.59E+12,-1.6933314,2.0296123,-1.6288841,-0.7872543,1.2878246,-6.9800014,0
1.59E+12,-1.3301736,1.5840495,-1.6808665,-0.061308324,0.1941086,-6.9704075,0
1.59E+12,-0.8999418,1.3018595,-1.815254,0.7477857,-0.34155637,-6.8451524,0
